ChEMBL ID;Name;Synonyms;Type;Smiles
CHEMBL567597;ARTEMISININ;(+)-Artemisinin|ARTEMISININ|ARTEMISININUM|Artemisin|GNF-PF-5341|HUANGHUAHAOSU|NSC-369397|QING HAU SAU;Small molecule;C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@]4(C)CC[C@@H]1[C@]32OO4
CHEMBL727;THIOGUANINE;LANVIS|NSC-752|NSC-76504|THIOGUANINE|THIOGUANINE ANHYDROUS|THIOGUANINE HEMIHYDRATE|THIOGUANINE, ANHYDROUS|TIOGUANINE|TIOGUANINE HEMIHYDRATE|Tabloid;Small molecule;Nc1nc2[nH]cnc2c(=S)[nH]1
CHEMBL689;MANNITOL;ARIDOL KIT|Alexitol sodium|BRONCHITOL|CORDYCEPIC ACID|CRYSTALLINE MANNITOL EXTRA-FINE|CRYSTALLINE MANNITOL FINE|CRYSTALLINE MANNITOL STANDARD|D-(-)-MANNITOL|D-MANNITOL|Diosmol|E-421|E421|INS NO.421|INS-421|ISOMALT IMPURITY, MANNITOL-|MANNA SUGAR|MANNITE|MANNITOL|MANNITOL 200|MANNITOL 2080|MANNITOL 25|MANNITOL 300|MANNITOL 35|MANNITOL 60|MANNITOL M300|MANNITOL, D-|MANNITOLUM|MANNOGEM 2080|Mannite|Mannitol|NSC-407017|Osmitrol|PEARLITOL 160 C|PEARLITOL 200 SD|PEARLITOL 25 C|PEARLITOL 300 DC|PEARLITOL 50 C|Resectisol;Small molecule;OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO
CHEMBL717;MEDROXYPROGESTERONE ACETATE;ADGYN MEDRO|AMEN|Amen|CLIMANOR|CURRETAB|CYCRIN|DEPO-PROGEVERA|DEPO-PROVERA|DEPO-PROVERA ONCOLOGY|DEPO-SUBQ PROVERA 104|FARLUTAL|FARLUTAL 100|FARLUTAL 200|FARLUTAL 250|FARLUTAL 500|FARLUTAL INYECTABLE|G03AC06|Lunelle|MEDROXIPROGESTERONE ACETATE|MEDROXYPROGESTERONE|MEDROXYPROGESTERONE 17-ACETATE|MEDROXYPROGESTERONE ACETATE|MEDROXYPROGESTERONI ACETAS|Medroxyprogesterone Acetate|NSC-21171|NSC-26386|NSC-27408|Prempro|Provera|SAYANA PRESS|TV-46046;Small molecule;CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C
CHEMBL114;SAQUINAVIR;Fortovase|Invirase|RO 31-8959/000|Ro-31-8959|SAQUINAVIR|SAQUINAVIRUM|SCH-52852;Small molecule;CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1
CHEMBL597;PHENTOLAMINE;PHENTOLAMIN|PHENTOLAMINE|Phentolamine;Small molecule;Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1
CHEMBL2103774;TIBOLONE;LIVIAL|NSC-759898|ORG OD 14|ORG-OD 14|TIBOLONE;Small molecule;C#C[C@]1(O)CC[C@H]2[C@H]3[C@H](CC[C@@]21C)C1=C(CC(=O)CC1)C[C@H]3C
CHEMBL923;RISEDRONIC ACID;Actonel|M05BA07|NE-58095|RIDRON|RISEDRONATE|RISEDRONIC ACID|Risedronate;Small molecule;O=P(O)(O)C(O)(Cc1cccnc1)P(=O)(O)O
CHEMBL21731;MAPROTILINE;BA-34,276 FREE BASE|BA-34,276 [AS HYDROCHLORIDE]|BA-34276 FREE BASE|MAPROTILINE;Small molecule;CNCCCC12CCC(c3ccccc31)c1ccccc12
CHEMBL1189679;PALONOSETRON;(-)-PALONOSETRON|Aurothioglucose|NSC-743769|PALONOSETRON|PALONOSETRON, (3AS, 3S)-;Small molecule;O=C1c2cccc3c2[C@H](CCC3)CN1[C@@H]1CN2CCC1CC2
CHEMBL1201193;LEVOBUPIVACAINE;(-)-BUPIVACAINE|(S)-BUPIVACAINE|BUPIVACAINE (-)-FORM|BUPIVACAINE, (-)-|BUPIVACAINE, (S)-|L-BUPIVACAINE|LEVOBUPIVACAINE|NOVABUPI;Small molecule;CCCCN1CCCC[C@H]1C(=O)Nc1c(C)cccc1C
CHEMBL666;FOSCARNET;Dihydroxyphosphinecarboxylic Acid Oxide|FOSCARNET|Foscarnet|J05AD01;Small molecule;O=C(O)P(=O)(O)O
CHEMBL3137320;TALAZOPARIB;BMN 673|BMN-673|LT-673|TALAZOPARIB;Small molecule;Cn1ncnc1[C@H]1c2n[nH]c(=O)c3cc(F)cc(c23)N[C@@H]1c1ccc(F)cc1
CHEMBL1200916;THIORIDAZINE HYDROCHLORIDE;Mellaril|NSC-186060|THIORIDAZINE HCL|THIORIDAZINE HYDROCHLORIDE|THIORIDAZINE HYDROCHLORIDE INTENSOL;Small molecule;CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2.Cl
CHEMBL1201153;ISOETHARINE MESYLATE;BRONCHILATOR|Bronkometer|ISOETARINE MESILATE|ISOETHARINE MESILATE|ISOETHARINE MESYLATE|NSC-759286;Small molecule;CCC(NC(C)C)C(O)c1ccc(O)c(O)c1.CS(=O)(=O)O
CHEMBL790;CHLORHEXIDINE;Avagard|CHLORHEXADINE|CHLORHEXIDINE|Chlorhexidine|DENTISEPT|Exidine|Hibistat|MERFEN-INCOLORE;Small molecule;N=C(NCCCCCCNC(=N)NC(=N)Nc1ccc(Cl)cc1)NC(=N)Nc1ccc(Cl)cc1
CHEMBL86304;MOCLOBEMIDE;AURORIX|GNF-PF-695|MANERIX|MOCLOBEMIDE|RO 11-1163/000|RO-111163000;Small molecule;O=C(NCCN1CCOCC1)c1ccc(Cl)cc1
CHEMBL398440;CHLOROXYLENOL;CHLOROXYLENOL|NSC-4971|P-CHLORO-M-XYLENOL|PARACHLOROMETOXYLENOL;Small molecule;Cc1cc(O)cc(C)c1Cl
CHEMBL62193;SULFADIMETHOXINE;Madribon|NSC-683544|NSC-757860|SULFADIMETHOXINE|SULPHADIMETHOXINE;Small molecule;COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1
CHEMBL6437;MIANSERIN;J16.389I|MIANSERIN|TOLVON;Small molecule;CN1CCN2c3ccccc3Cc3ccccc3C2C1
CHEMBL1671;PROPRANOLOL HYDROCHLORIDE;ANGILOL|APSOLOL|AVLOCARDYL|AY 64043|AY-64043|BEDRANOL|BEDRANOL S.R.|BERKOLOL|BETA-PROGRANE MR|BETADUR CR|CARDINOL|DUPROMEX|HALF BETA-PROGRANE MR|HALF PROPANIX LA|HALF PROPATARD LA|HALF-BEPRANE CR|HALF-BETADUR CR|HALF-INDERAL LA|HEMANGEOL|ICI 45520|ICI-45520|INDERAL LA|INNOPRAN XL|Inderal|Innopran|LEDERPRONOL|LOPRANOL LA|NSC-91523|PROBETA LA|PROPANIX LA|PROPANIX-10|PROPANIX-160|PROPANIX-160 SR|PROPANIX-40|PROPANIX-80|PROPATARD LA|PROPRANOLOL HYDROCHLORIDE|PROPRANOLOL HYDROCHLORIDE INTENSOL|RAPRANOL SR|SLO-BLOK|SLO-PRO|SLOPROLOL|SYPROL|Sagittol|Tesnol;Small molecule;CC(C)NCC(O)COc1cccc2ccccc12.Cl
CHEMBL1200749;LEVOBUPIVACAINE HYDROCHLORIDE;BUPIVACAINE (-)-FORM HYDROCHLORIDE|CHIROCAINE|Chirocaine|LEVOBUPIVAC|LEVOBUPIVACAINE HCL|LEVOBUPIVACAINE HYDROCHLORIDE;Small molecule;CCCCN1CCCC[C@H]1C(=O)Nc1c(C)cccc1C.Cl
CHEMBL621;TRAZODONE;Desyrel|J10.767K|TRAZODONE|TRITTICO|Trazodone|Trialodine;Small molecule;O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12
CHEMBL1201146;NORETHINDRONE ACETATE;Aygestin|NORETHIDRONE ACETATE|NORETHINDRONE ACETATE|NORETHISTERON ACETATE|NORETHISTERONE 17-ACETATE|NORETHISTERONE ACETATE|NORETHISTERONI ACETAS|NORETHYNYLTESTOSTERONE|NORLUTIN ACETATE|NSC-22844|Norlutate|SH-420;Small molecule;C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C
CHEMBL437;SULFATHIAZOLE;NSC-31812|NSC-683531|SULFATHIAZOLE|SULFATHIAZOLE (TRIPLE SULFA)|SULPHATHIAZOLE|Sulfathiazole|THIAZAMIDE|TRIPLE SULFA (SULFATHIAZOLE);Small molecule;Nc1ccc(S(=O)(=O)Nc2nccs2)cc1
CHEMBL1536;ERGOCALCIFEROL;CALCIFEROL|CALCIFEROL IN ARACH OIL|CALTRATE|Calciferol|D-FORTE|Deltalin|Drisdol|ECIFEROL D2|ERGO-D2|ERGOCALCIFEROL|ERGOCALCIFEROLUM|ERGORAL D2|ERGORONE|Ergocalciferol|LANES|NSC-62792|OLEOVITAMIN D, SYNTHETIC|OSTELIN|OSTO-D2|Oleovitamin D|STEROGYL|STEROGYL 15H|STEROGYL-15|UVESTEROL D|VIOSTEROL|VIOSTEROL IN OIL|VITAMIN D|VITAMIN D (ERGOCALCIFEROL)|VITAMIN D2|Vitamin D 2;Small molecule;C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@@]2(C)[C@H]1CC[C@@H]2[C@H](C)/C=C/[C@H](C)C(C)C
CHEMBL891;CLOXACILLIN;CLOXACILLIN|Cloxacillin|Cloxapen|ORBENIN|Tegopen;Small molecule;Cc1onc(-c2ccccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12
CHEMBL1572;NETILMICIN;NETILMICIN|NETIRA|NSC-759586|Netilmicin;Small molecule;CCN[C@@H]1C[C@H](N)[C@@H](O[C@H]2OC(CN)=CC[C@H]2N)[C@H](O)[C@H]1O[C@H]1OC[C@](C)(O)[C@H](NC)[C@H]1O
CHEMBL1200560;GUANABENZ ACETATE;GUANABENZ ACETATE|GUANABENZ MONOACETATE|NSC-757044|WY-8678|WY-8678 ACETATE|Wytensin;Small molecule;CC(=O)O.N=C(N)N/N=C/c1c(Cl)cccc1Cl
CHEMBL1409;FLUVOXAMINE MALEATE;DU-23000|DU23000|FAVERIN|FAVERIN 100|FAVERIN 50|FEVARIN|FLOXYFRAL|FLUVOXAMINE HYDROGENMALEATE|FLUVOXAMINE MALEATE|LUVOX CR|Luvox|NSC-759602;Small molecule;COCCCC/C(=N\OCCN)c1ccc(C(F)(F)F)cc1.O=C(O)/C=C\C(=O)O
CHEMBL31;GATIFLOXACIN;AM-1155|BMS-206584-01|BMS-20658401|GATIFLO|GATIFLOXACIN|GATIFLOXACIN (SESQUIHYDRATE)|GATIFLOXACIN ANHYDROUS|GATIFLOXACIN HYDRATE|GATIFLOXACIN SESQUIHYDRATE|NSC-758701|PD-135432|Tequin|ZYMAXID|ZYMER|Zymar;Small molecule;COc1c(N2CCNC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12
CHEMBL635;PREDNISONE;3EN3HG4WSW|CORTAN|CORTANCYL|DECORTIN|DECORTISYL|DEHYDROCORTISONE|Delta-dome|Deltasone|FERNISONE|LIQUID PRED|LODOTRA|METACORTANDRACIN|Meticorten|NSC-10023|Orasone|PARACORT|PREDNICEN-M|PREDNISONE|PREDNISONE ANHYDROUS|PREDNISONE INTENSOL|PREDNISONE TABLETS|Prednisone|RAYOS|SERVISONE|SUPERCORTIL|Sterapred;Small molecule;C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO
CHEMBL1064;SIMVASTATIN;C10AA01|FLOLIPID|LACERSA|MK-0733|MK-733|NSC-758706|RANZOLONT|SIMVADOR|SIMVASTATIN|SYNVINOLIN|Simvastatin hydroxy acid|ZOCOR HEART-PRO|Zocor;Small molecule;CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21
CHEMBL296419;ASTEMIZOLE;ASTEMIZOLE|GNF-Pf-2461|Hismanal|NSC-329963|NSC-759570|POLLON-EZE|R 43,512;Small molecule;COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1
CHEMBL3301607;FILGOTINIB;FILGOTINIB|Filgotinib|G-146034|G146034|GLPG-0634|GLPG0634|GS-6034 FREE BASE;Small molecule;O=C(Nc1nc2cccc(-c3ccc(CN4CCS(=O)(=O)CC4)cc3)n2n1)C1CC1
CHEMBL3301610;ABEMACICLIB;ABEMACICLIB|Abemaciclib|LY-2835219|LY2835219|VERZENIO|VERZENIOS;Small molecule;CCN1CCN(Cc2ccc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)nc2)CC1
CHEMBL511;PYRILAMINE;MEPYRAMINE|NSC-13136|Pyrilamine;Small molecule;COc1ccc(CN(CCN(C)C)c2ccccn2)cc1
CHEMBL189171;ACEMETACIN;ACEMETACIN|EMFLEX|NSC-757413|RANTUDIL;Small molecule;COc1ccc2c(c1)c(CC(=O)OCC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1
CHEMBL11;IMIPRAMINE;ANTIDEPRIN|BERKOMINE|CRISTALIA|IMIPRAMINE|Imipramine|Janimine|MELIPRAMINE|NSC-169866|ORG-2463|Pramine|Presamine|SERMONIL|TRIMIPRAMINE MALEATE IMPURITY, IMIPRAMINE-|Tofranil|Tofranil-PM;Small molecule;CN(C)CCCN1c2ccccc2CCc2ccccc21
CHEMBL104;CLOTRIMAZOLE;ABTRIM|ACTAVALL|BAY 5097|BAY-5097|CANDIDEN|CANESTEN|CANESTEN AF|CANESTEN CRM COMBI|CANESTEN INTERNAL|CANESTEN VC|CLOTRIMAZOLE|FUNGEDERM|GNF-PF-3499|GYNE-LOTRIMIN 3|GYNE-LOTRIMIN 3 COMBINATION PACK|GYNE-LOTRIMIN COMBINATION PACK|GYNIX|Gyne-lotrimin|LOTRIMIN|MASNODERM|MYCELEX-7|MYCELEX-7 COMBINATION PACK|MYCELEX-G|MYCIL GOLD|Mycelex|NSC-257473|PRIVACOM|SVT-15652|TRIMYSTEN|TRIVAGIZOLE|TRIVAGIZOLE 3;Small molecule;Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1
CHEMBL253376;BROMHEXINE;BROMHEXINE|FLUIBRON;Small molecule;CN(Cc1cc(Br)cc(Br)c1N)C1CCCCC1
CHEMBL640;PROCAINAMIDE;NOVOCAINAMIDE|NSC-27461|PROCAINAMIDE|Procainamide|Procan|Procanbid|Procapan|Pronestyl|Pronestyl-SR|SP 100 (PHARMACEUTICAL);Small molecule;CCN(CC)CCNC(=O)c1ccc(N)cc1
CHEMBL444633;RIFABUTIN;ANSAMYCIN|LM 427|LM-427|MYCOBUTIN|Mycobutin|RIFABUTIN;Small molecule;CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)C2=NC3(CCN(CC(C)C)CC3)NC2=C(NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C4=O
CHEMBL1397;POSACONAZOLE;NOXAFIL POWDERMIX KIT|Noxafil|POSACONAZOLE|SCH 56592|SCH-56592;Small molecule;CC[C@@H]([C@H](C)O)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@@H]5CO[C@@](Cn6cncn6)(c6ccc(F)cc6F)C5)cc4)CC3)cc2)c1=O
CHEMBL1455;ALTRETAMINE;ALTRETAMINE|HEXAMETHYLMELAMINE|HEXASTAT|Hexalen|NSC-13875;Small molecule;CN(C)c1nc(N(C)C)nc(N(C)C)n1
CHEMBL959;RIMANTADINE;RIMANTADINE|Rimantadin;Small molecule;CC(N)C12CC3CC(CC(C3)C1)C2
CHEMBL1168;RAMIPRIL;Altace|C09AA05|CARDACE|CORPRIL|DELIX|ECATOR|HOE 498|HOE-498|HOPACE|LOPACE|NSC-758933|PRAMACE|RAMACE|RAMIPRES|RAMIPRIL|RANACE|TRIATEC|TRITACE|UNIPRIL|VESDIL;Small molecule;CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCC[C@@H]21
CHEMBL841;LOPERAMIDE;Imodium|LOPERAMIDE|Loperamide;Small molecule;CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1
CHEMBL1451;TRIAMCINOLONE;Aristocort|Aristocort A|DELPHICORT|FLUOXIPREDNISOLONE|Kenacort|Kenalog|NSC-13397|TRIAMCINOLONE|Triamcinolone|VOLON;Small molecule;C[C@]12C[C@H](O)[C@@]3(F)[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1C[C@@H](O)[C@]2(O)C(=O)CO
CHEMBL395110;MEPAZINE;III-2318|LACUMIN|MEPASIN|MEPAZIN|MEPAZINE BASE|MEPRAZINE|MESAPIN|NOTHIAZINE|P-391|PACATAL|PACATAL BASE|PACATOL|PAKATAL|PAXITAL|PECATAL|PECAZINE;Small molecule;CN1CCCC(CN2c3ccccc3Sc3ccccc32)C1
CHEMBL435;HYDROCHLOROTHIAZIDE;APO-HYDRO|APRESAZIDE|CAROZIDE|CHLOROSULTHIADIL|COPALIA-HCT|DAFIRO-HCT|DIHYDROCHLORURITE|ESIDREX|EXFORGE-HCT|Esidrix|HCTZ|HIDROTIAZIDA|HYDRO-D|HYDROCHLOROTHIAIZIDE|HYDROCHLOROTHIAZIDE|HYDROCHLOROTHIAZIDE INTENSOL|HYDROCHLOROTHIAZIDUM|HYDROSALURIC|Hydrochlorothiazide|Hydrodiuril|IDROTIAZIDE|IMPRIDA-HCT|LOTENSIN HCT|MEGADIURIL|MICROZIDE|NEWTOLIDE|NSC-53477|Oretic|PANTEMON|RASILEZ-HCT|SERVITHIAZID|SU-5879|UNIPRES|VETIDREX|Zide;Small molecule;NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O
CHEMBL1149;LEVOCARNITINE;BICARNESINE|BIOCARN|CARNITINE HCL|CARNITINE HYDROCHLORIDE|CARNITOR SF|Carnitine|Carnitor|LEVOCARNITINE|LEVOCARNITINE CHLORIDE|LEVOCARNITINE HCL|LEVOCARNITINE HYDROCHLORIDE|NSC-759132|ORISTAR LCH|Vitamin Bt;Small molecule;C[N+](C)(C)C[C@H](O)CC(=O)[O-]
CHEMBL728;PROCHLORPERAZINE;COMPRO|Compazine|PROCHLORPERAZINE|PROCHLORPERAZINE MESILATE|PROCHLORPERAZINE MESYLATE|Prochlorperazine|STEMETIL EFF;Small molecule;CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1
CHEMBL1200545;DIFLORASONE DIACETATE;DIFLORASONE|DIFLORASONE DIACETATE|FLORONE E|Florone|MURODE|PSORCON E|Psorcon|U-34,865|U-34865;Small molecule;CC(=O)OCC(=O)[C@@]1(OC(C)=O)[C@@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
CHEMBL36715;PIRACETAM;CL-871|GABACET|MYOCALM|NOOTROP|NOOTROP 1200|NOOTROP 400|NOOTROP 800|NOOTROPIL|NSC-758191|PIRACETAM;Small molecule;NC(=O)CN1CCCC1=O
CHEMBL762;OXYMETAZOLINE;NASACON|OPERIL|OXYMETAZOLINE|Ocuclear|Oxymetazoline;Small molecule;Cc1cc(C(C)(C)C)c(O)c(C)c1CC1=NCCN1
CHEMBL826;ENOXACIN;AT-2266|CI-919|COMPRECIN|ENOXACIN|Flumark|NSC-629661|NSC-758416|PD 107779|PD-107779|Penetrex;Small molecule;CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21
CHEMBL196;ASCORBIC ACID;3-KETO-L-GULOFURANOLACTONE|ACIDUM ASCORBICUM|ASCOLTIN|ASCOR|ASCORBATE|ASCORBIC ACID|ASCORBIC ACID (VIT C)|ASCORBIC ACID, L-|ASCORBICUM ACIDUM|ASCUR|Ascorbic Acid|Ascorbicap|BASSETT'S|CEVITAMIC ACID|Cebione|Cecon|Cenolate|Cetane|Cetane-Caps TC|Cevalin|Cevex|E-300|E300|FEMA NO. 2109|HALIBORANGE|INS NO.300|INS-300|L-ASCORBATE|L-ASCORBIC ACID|NSC-218455|NSC-33832|REDOXON|REDOXON C|REDOXON CHEW-C|REDOXON SLOW RELEASE|TOP C|VITAL LIFE|VITAMIN C|VITAMIN C (AS ASCORBIC ACID)|Vitamin C;Small molecule;O=C1O[C@H]([C@@H](O)CO)C(O)=C1O
CHEMBL2;PRAZOSIN;CP-12299|CP-122991|PRAZOSIN|Prazosin;Small molecule;COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC
CHEMBL3545252;DOCETAXEL;BIND 014|CKD-810|DOCEFREZ|DOCETAXEL|DOCETAXEL (AS TRIHYDRATE)|DOCETAXEL ANHYDROUS|DOCETAXEL HYDRATE|DOCETAXEL TRIHYDRATE|NSC-628503|RP 56976|RP-56976|TAXCEUS|Taxotere|XRP6976;Small molecule;CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@@H]12)C3(C)C.O.O.O
CHEMBL255863;NILOTINIB;AMN 107|AMN-107|AMN107|NILOTINIB|NSC-747599|TASIGNA;Small molecule;Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1
CHEMBL629;AMITRIPTYLINE;AMITRIPTYLINE|Amitid|Amitril|Amitriptyline|DAMITRIPTYLINE|Elavil|Endep|Etrafon-A|Etrafon-Forte|FLAVYL|LAROXYL|Limbitrol|PROHEPTADIENE|SEROTEN|TRIPTANOL;Small molecule;CN(C)CCC=C1c2ccccc2CCc2ccccc21
CHEMBL506;PRIMAQUINE;KANAPRIM|MALIRIDE|NEO-QUIPENYL|NSC-27296|PRIMACHIN|PRIMAQUINE|Primaquine|SN-13272|WR-2975;Small molecule;COc1cc(NC(C)CCCN)c2ncccc2c1
CHEMBL13209;NITRAZEPAM;BENZALIN|Mogadon|N05CD02|NITRADOS|NITRAZEPAM|NITRAZEPAMUM|NSC-58775|REMNOS|RO 4-5360|RO 5-3059|RO-4-5360|RO-45360|RO-5-3059|RO-53059|SOMNITE|UNISOMNIA;Small molecule;O=C1CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc2N1
CHEMBL803;CYTARABINE;ALEXAN|ALEXAN 100|ARA-C|ARA-CYTIDINE|ARABINOCYTOSINE|ARABINOSYL CYTOSINE|ARACYTIDINE|ARACYTIN|ARACYTINE|CYTARABINE|CYTARABINE LIPOSOME|CYTARABINOSIDE|CYTARABINUM|CYTOSAR|CYTOSAR-U|DEPOCYTE|Depocyt|NSC-287459|SPONGOCYTIDINE|Tarabine PFS|U 19920A|U-19,920|U-19920;Small molecule;Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1
CHEMBL578;ENALAPRIL;C09AA02|ENALAPRIL|Enalapril|Lexxel|OLINAPRIL|Vaseretic|Vasotec;Small molecule;CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)O
CHEMBL534;KETOTIFEN;(R)-Ketotifen|KETOTIFEN|Ketotifen;Small molecule;CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1
CHEMBL76;CHLOROQUINE;Aralen|CHLOROCHINE|CHLOROQUINE|Chloroquine|NSC-187208;Small molecule;CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12
CHEMBL56367;NIMESULIDE;AULIN|NIMESULIDE|NSC-758412|R 805|R-805;Small molecule;CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1Oc1ccccc1
CHEMBL972;SELEGILINE;Eldepryl|Emsam|L-SELEGILINE|SELEGILINE|Zelapar;Small molecule;C#CCN(C)[C@H](C)Cc1ccccc1
CHEMBL498847;SECNIDAZOLE;Deprozol|Flagentyl|NSC-759812|ORNIDAZOLE METABOLITE M4|PM-185184|RP 14539|RP-14539|SECNIDAL|SECNIDAZOLE|SECNIDAZOLE ANHYDROUS|SOLOSEC|SYM-1219|Sabima|Secnol;Small molecule;Cc1ncc([N+](=O)[O-])n1CC(C)O
CHEMBL557555;CIPROFIBRATE;CIPROFIBRATE|MODALIM|NSC-759617|WIN 35833|WIN-35833;Small molecule;CC(C)(Oc1ccc(C2CC2(Cl)Cl)cc1)C(=O)O
CHEMBL1094;FELBAMATE;ADD-03055|FELBAMATE|Felbatol|NSC-759866|TALOXA|W-554;Small molecule;NC(=O)OCC(COC(N)=O)c1ccccc1
CHEMBL1411979;METHAPYRILENE;A 3322|A-3322|METAPYRILENE|METHAPYRILENE|PYRINISTOL|RESTRYL|SEMIKON|SLEEPWELL|TENALIN|THIONYLAN;Small molecule;CN(C)CCN(Cc1cccs1)c1ccccn1
CHEMBL136478;SODIUM NITROPRUSSIDE;NIPRIDE|NIPRUSS|NITROPRUSSIDE SODIUM|NSC-755844|Nitropress|SODIUM NITROFERRICYANIDE|SODIUM NITROPRUSSIDE|SODIUM NITROPRUSSIDE ANHYDROUS|SODIUM NITROPRUSSIDE DIHYDRATE|SODIUM NITROPRUSSIDE HYDRATE;Small molecule;
CHEMBL430;GEMIFLOXACIN;FACTIV|GEMIFLOXACIN|Gemifloxacin;Small molecule;CO/N=C1\CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1CN
CHEMBL429;LABETALOL;AH-5158A FREE BASE|IBIDOMIDE|LABETALOL|Labetalol|Normodyne|Normozide|SCH-15719W FREE BASE|Trandate;Small molecule;CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1
CHEMBL788;IDOXURIDINE;5-IUDR|5IUDR|ALLERGAN 211|ALLERGAN-211|Allergan 211|Allergan-211|Dendrid|Herplex|IDOX|IDOXURIDINE|IDOXURIDINUM|IDU|JODDEOXIURIDIN|KERECID|NSC-39661|OPHTHALMADINE|SK&F 14287|SK&F-14287|Stoxil;Small molecule;O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1I
CHEMBL267744;TICRYNAFEN;SK&F 62698|Selacryn|TICRYNAFEN|TIENILIC ACID;Small molecule;O=C(O)COc1ccc(C(=O)c2cccs2)c(Cl)c1Cl
